multiplex	node	score
2	REAC:0000000	0.006945430309959499
2	REAC:R-HSA-162582	0.0017280179648210352
2	REAC:R-HSA-1266738	0.0015125842034673215
2	REAC:R-HSA-168256	0.0013321124580932626
2	REAC:R-HSA-1430728	0.0012135907950269564
2	REAC:R-HSA-392499	0.0011416609791002888
2	REAC:R-HSA-74160	0.0008303547272602153
2	REAC:R-HSA-73857	0.0008230960433557549
2	REAC:R-HSA-212436	0.0008160575551590876
2	REAC:R-HSA-597592	0.0007207878066262986
2	REAC:R-HSA-6805567	0.0006932454393049386
2	REAC:R-HSA-168249	0.0006930274781749534
2	REAC:R-HSA-1474244	0.0006676436021818956
2	REAC:R-HSA-6809371	0.0006586274545335827
2	REAC:R-HSA-1643685	0.0006366652546276467
2	REAC:R-HSA-1280215	0.0006351375649667501
2	REAC:R-HSA-372790	0.000622873063788573
2	REAC:R-HSA-388396	0.000548737473000418
2	REAC:R-HSA-109582	0.0005468960713468651
2	REAC:R-HSA-6798695	0.00043497441718370737
2	REAC:R-HSA-449147	0.00041614188757252906
2	REAC:R-HSA-381426	0.0004022282159288065
2	REAC:R-HSA-500792	0.00040130687821776244
2	REAC:R-HSA-556833	0.0003854867107982705
2	REAC:R-HSA-9006934	0.0003740642546722187
2	REAC:R-HSA-9006931	0.00035565004471170824
2	REAC:R-HSA-382551	0.00031825761592529483
2	REAC:R-HSA-418594	0.0003057772055472197
2	REAC:R-HSA-8957275	0.0002751840392933549
2	REAC:R-HSA-1280218	0.0002736266466711362
2	REAC:R-HSA-373076	0.00027106718168346563
2	REAC:R-HSA-71291	0.00026370357024726315
2	REAC:R-HSA-5663205	0.0002618106732765534
2	REAC:R-HSA-5653656	0.00025245897499104385
2	REAC:R-HSA-9675108	0.0002511596190921371
2	REAC:R-HSA-8953897	0.00024998585976001995
2	REAC:R-HSA-1474228	0.0002426915585045268
2	REAC:R-HSA-6785807	0.0002380088042362403
2	REAC:R-HSA-216083	0.0002348699751504716
2	REAC:R-HSA-422475	0.0002164904063818111
2	REAC:R-HSA-2262752	0.00021610226186558176
2	REAC:R-HSA-202733	0.0002045500039562569
2	REAC:R-HSA-196854	0.00019809265585345122
2	REAC:R-HSA-383280	0.00018543552790855917
2	REAC:R-HSA-397014	0.00018523363246437176
2	REAC:R-HSA-9658195	0.00017927935158129022
2	REAC:R-HSA-5362517	0.00017710403674263352
2	REAC:R-HSA-199991	0.00017687972205135904
2	REAC:R-HSA-5663202	0.00017442613358397888
2	REAC:R-HSA-211859	0.00017430310223211934
2	REAC:R-HSA-5619507	0.00017197789347485172
2	REAC:R-HSA-5617472	0.00017197789347485172
2	REAC:R-HSA-375276	0.00017162904073458296
2	REAC:R-HSA-3000178	0.00016701013808106512
2	REAC:R-HSA-76002	0.00016336492578928233
2	REAC:R-HSA-1566948	0.0001600029027134812
2	REAC:R-HSA-2129379	0.00015886381433348836
2	REAC:R-HSA-112316	0.00014632549437089613
2	REAC:R-HSA-8957322	0.00014603809443197737
2	REAC:R-HSA-1500931	0.00014454371056617964
2	REAC:R-HSA-5683057	0.00014238755348794675
2	REAC:R-HSA-2990846	0.00014231932739372697
2	REAC:R-HSA-3108232	0.0001410880648854959
2	REAC:R-HSA-71387	0.00014005135995560556
2	REAC:R-HSA-2187338	0.00013863172067893638
2	REAC:R-HSA-8878166	0.00013791453842353245
2	REAC:R-HSA-9664433	0.00013718836730229107
2	REAC:R-HSA-9662851	0.00013718836730229107
2	REAC:R-HSA-9006925	0.0001335077582183273
2	REAC:R-HSA-76005	0.00013269886593552312
2	REAC:R-HSA-114608	0.00013086978629433022
2	REAC:R-HSA-8978868	0.00013028871882129404
2	REAC:R-HSA-1442490	0.00012908800896087267
2	REAC:R-HSA-1640170	0.00012880578875476605
2	REAC:R-HSA-446728	0.0001287550130969978
2	REAC:R-HSA-8878171	0.00012868365848290873
2	REAC:R-HSA-211945	0.00012868361841206368
2	REAC:R-HSA-3000171	0.00012674490744969444
2	REAC:R-HSA-8939211	0.00012559449886460382
2	REAC:R-HSA-5684996	0.0001252555609603269
2	REAC:R-HSA-373080	0.00012477824995860975
2	REAC:R-HSA-196849	0.00012465141174660628
2	REAC:R-HSA-5668914	0.00012395965778403073
2	REAC:R-HSA-416476	0.00012336548259317664
2	REAC:R-HSA-381340	0.00012326598245014883
2	REAC:R-HSA-418555	0.00012116010037320412
2	REAC:R-HSA-209776	0.00012009767441782612
2	REAC:R-HSA-9607240	0.00011860816017144388
2	REAC:R-HSA-9660821	0.00011859481544429146
2	REAC:R-HSA-1474290	0.00011715312077350417
2	REAC:R-HSA-2980736	0.00011698530906018277
2	REAC:R-HSA-913531	0.00011678428133068807
2	REAC:R-HSA-1257604	0.00011662623052789001
2	REAC:R-HSA-166520	0.00011640957611627843
2	REAC:R-HSA-198933	0.00011468545374508457
2	REAC:R-HSA-186712	0.00011327270353809015
2	REAC:R-HSA-194315	0.00011289159381019185
2	REAC:R-HSA-195721	0.00011193596621713009
2	REAC:R-HSA-3700989	0.00011178276484427924
2	REAC:R-HSA-5673001	0.00011148544610231829
2	REAC:R-HSA-187037	0.0001041968335225847
2	REAC:R-HSA-6783783	0.00010413127716427071
2	REAC:R-HSA-5576891	0.00010184742133846512
2	REAC:R-HSA-5365859	9.674557529376487e-05
2	REAC:R-HSA-1428517	9.529124290230911e-05
2	REAC:R-HSA-9616222	9.422589625427769e-05
2	REAC:R-HSA-400206	9.360298701632642e-05
2	REAC:R-HSA-1989781	9.344215731533955e-05
2	REAC:R-HSA-400253	9.296022171641125e-05
2	REAC:R-HSA-5173105	9.261537726351591e-05
2	REAC:R-HSA-69278	9.016538501755477e-05
2	REAC:R-HSA-983169	8.917741698185478e-05
2	REAC:R-HSA-1592389	8.906898262681379e-05
2	REAC:R-HSA-201681	8.781257260316447e-05
2	REAC:R-HSA-977225	8.730116627058271e-05
2	REAC:R-HSA-157118	8.71728360720786e-05
2	REAC:R-HSA-983231	8.599963246605621e-05
2	REAC:R-HSA-168898	8.584505171541243e-05
2	REAC:R-HSA-877300	8.551546941103284e-05
2	REAC:R-HSA-6803157	8.458531330330931e-05
2	REAC:R-HSA-9006936	8.373222418389896e-05
2	REAC:R-HSA-163125	8.339510547591493e-05
2	REAC:R-HSA-210745	8.334426920717136e-05
2	REAC:R-HSA-2022090	8.324524723840636e-05
2	REAC:R-HSA-425407	8.189014683578519e-05
2	REAC:R-HSA-112315	7.917556285812437e-05
2	REAC:R-HSA-8856828	7.912439329684442e-05
2	REAC:R-HSA-9018519	7.898943116370692e-05
2	REAC:R-HSA-2559583	7.836245266513084e-05
2	REAC:R-HSA-421270	7.796333483476407e-05
2	REAC:R-HSA-2173782	7.610852677695091e-05
2	REAC:R-HSA-8856825	7.491349449666517e-05
2	REAC:R-HSA-195258	7.42645825770833e-05
2	REAC:R-HSA-418990	7.385825108328753e-05
2	REAC:R-HSA-982772	7.379079005842002e-05
2	REAC:R-HSA-211897	7.308819480051916e-05
2	REAC:R-HSA-3781865	7.197028981844709e-05
2	REAC:R-HSA-5621481	7.16794508532227e-05
2	REAC:R-HSA-174824	7.066539112263851e-05
2	REAC:R-HSA-194138	7.060966173296901e-05
2	REAC:R-HSA-8953854	7.031910361613133e-05
2	REAC:R-HSA-198725	7.024248943197566e-05
2	REAC:R-HSA-5357801	6.963322308112928e-05
2	REAC:R-HSA-70326	6.927231624169716e-05
2	REAC:R-HSA-9031628	6.870770363066627e-05
2	REAC:R-HSA-8864260	6.8107819349406e-05
2	REAC:R-HSA-1222556	6.804576309488505e-05
2	REAC:R-HSA-1170546	6.696544762442251e-05
2	REAC:R-HSA-5683826	6.626366044726852e-05
2	REAC:R-HSA-6806667	6.613470709315324e-05
2	REAC:R-HSA-4090294	6.592251387803973e-05
2	REAC:R-HSA-1650814	6.580367247002913e-05
2	REAC:R-HSA-373760	6.575477669353453e-05
2	REAC:R-HSA-109581	6.563161292611287e-05
2	REAC:R-HSA-453279	6.539626478744778e-05
2	REAC:R-HSA-9024446	6.499972239697443e-05
2	REAC:R-HSA-75205	6.490554812824115e-05
2	REAC:R-HSA-8939902	6.471431063014547e-05
2	REAC:R-HSA-3906995	6.461497420950601e-05
2	REAC:R-HSA-975634	6.416310741938647e-05
2	REAC:R-HSA-8963899	6.38008174156797e-05
2	REAC:R-HSA-9614085	6.365582608543245e-05
2	REAC:R-HSA-186797	6.36489913505407e-05
2	REAC:R-HSA-163200	6.228448078473199e-05
2	REAC:R-HSA-913709	6.209683269869764e-05
2	REAC:R-HSA-1368108	6.168113460504351e-05
2	REAC:R-HSA-2453902	5.938506845441004e-05
2	REAC:R-HSA-2219528	5.893575281877479e-05
2	REAC:R-HSA-447115	5.873844280531832e-05
2	REAC:R-HSA-3000170	5.869329977962997e-05
2	REAC:R-HSA-70263	5.868031851193695e-05
2	REAC:R-HSA-1483257	5.8496604436374294e-05
2	REAC:R-HSA-9009391	5.835492053563622e-05
2	REAC:R-HSA-3299685	5.791123674804109e-05
2	REAC:R-HSA-5578775	5.736872964841441e-05
2	REAC:R-HSA-6807070	5.6194584892413275e-05
2	REAC:R-HSA-140877	5.560450734393103e-05
2	REAC:R-HSA-209931	5.5313637873825365e-05
2	REAC:R-HSA-2142753	5.51679132816033e-05
2	REAC:R-HSA-196071	5.4916152106162674e-05
2	REAC:R-HSA-6794362	5.4849062974813565e-05
