multiplex	node	score
1	PCNA	0.00022582779769457563
1	APP	0.00020712042960919965
1	TP53	0.00020003016990762415
1	VCAM1	0.0001997034894568797
1	HSP90AB1	0.00019964285933050195
1	PIK3R1	0.0001973627541005955
1	CTNNB1	0.00019395177045632346
1	EP300	0.00019365639421784313
1	SMAD3	0.0001923149540859262
1	FN1	0.00019129392218943307
1	ITGB1	0.0001882341235501971
1	EGFR	0.00018773206967449528
1	MAPK1	0.00018487543238230233
1	H2BC9	0.00018242057478919338
1	ERBB2	0.0001824170151007324
1	HSPB1	0.0001820477578306715
1	ESR1	0.00018201089352147794
1	AKT1	0.00018164452796178417
1	ATXN1	0.00017992935681044678
1	MAPK3	0.00017781362354263417
1	CREBBP	0.00017420664837143604
1	H4C16	0.00017318786943562898
1	FYN	0.00017160878144011863
1	SMAD2	0.0001710336540260492
1	CDKN1A	0.00017027139578640758
1	RB1	0.0001687150681036603
1	CEP70	0.00016852112669819922
1	RXRA	0.00016824412827808676
1	CDK4	0.00016810459912488518
1	CDK2	0.00016638427693885558
1	PTK2	0.0001662200155223148
1	FOS	0.00016616791298070094
1	GSK3B	0.00016606783012771583
1	SOD1	0.0001660644593587159
1	SUMO1	0.00016556307886777543
1	CASP8	0.0001646491121585647
1	TK1	0.00016460608290234208
1	CREB3	0.00016362099504871008
1	DDIT4L	0.00016357265918156275
1	SMAD4	0.00016243729805919706
1	PTPN11	0.00016155676781751143
1	NCOA1	0.00016152582992992346
1	BRCA1	0.0001614903786847678
1	TNFAIP6	0.00016019564491380624
1	STAT1	0.00016014373653202787
1	JPH3	0.00015981203018844718
1	JUN	0.00015939096410871463
1	TRIM14	0.0001591110215671018
1	CDC42	0.0001585234107748533
1	HOXA1	0.00015817913316681944
1	ADRB2	0.00015816326018261857
1	DLG4	0.00015805660792742786
1	CASP3	0.00015787425844038884
1	VIM	0.00015782360000075828
1	GBA1	0.0001572949223691376
1	NOTCH1	0.00015672294575872465
1	GAPDH	0.00015649692995203403
1	GBP2	0.00015564951495957645
1	HS6ST2	0.00015555873653447884
1	TUSC1	0.00015554471786791214
1	TRMU	0.0001555410618631866
1	MAPK14	0.0001553871867115999
1	CDK1	0.00015534197688381364
1	HOXB4	0.00015533769129813554
1	SDCBP	0.00015532675654692863
1	RGS2	0.00015532247949664148
1	ABCG2	0.00015520073759838494
1	BMP6	0.00015508699834203407
1	DPH5	0.00015503278041267303
1	OGFRL1	0.0001550279980918527
1	PLEKHH1	0.00015495769232668245
1	TOR1B	0.0001548060928395383
1	LMO1	0.00015474853113534408
1	NPEPPS	0.00015471155814896626
1	RBP2	0.00015466001949640583
1	LFNG	0.0001546335142715477
1	IQCK	0.0001546180872552403
1	CRYL1	0.00015457782073712606
1	SWI5	0.0001545648260551609
1	CCL24	0.00015445601048062453
1	NCOA7	0.00015445295904136666
1	H1-2	0.0001544491032322071
1	GSTM1	0.00015444278578518873
1	DEFA3	0.0001544289105069827
1	NTHL1	0.0001543669452153623
1	RGS13	0.00015435251371358446
1	DACT3	0.00015435142227747495
1	ZDHHC23	0.00015434671766431144
1	MTHFD1L	0.00015434326156293644
1	SAMSN1	0.00015434108964223757
1	CHST11	0.00015433361926964084
1	ATP10D	0.00015431848808348186
1	ACSL1	0.00015430064445512626
1	OLR1	0.00015429798762850197
1	TG	0.00015429265976040215
1	SERINC5	0.0001542878310063301
1	FAM111A	0.00015428665967740315
1	RPL39L	0.00015428041449830227
1	LYPD1	0.0001542799337004937
1	RNASE2	0.00015427663633237274
1	AZIN2	0.0001542762480874734
1	SLC25A33	0.00015427236468543832
1	SLC6A6	0.00015426908138407947
1	GPRC5A	0.00015426652105789406
1	FAR2	0.0001542622605415295
1	NPIPA1	0.00015425656228076215
1	PTPRE	0.00015425114847610803
1	CPNE4	0.0001542467870110216
1	RRP15	0.00015423745760475118
1	TMC5	0.00015422295043130275
1	HOXD1	0.00015422116266100583
1	SULF2	0.00015421962020639813
1	TBXAS1	0.00015421524916401863
1	ST6GALNAC2	0.00015421462512686348
1	IFI6	0.00015421456851381684
1	RTTN	0.00015421350180697276
1	LAMP5	0.00015421149935488412
1	IRX3	0.00015421086862978713
1	LRG1	0.00015421001604648896
1	FRY	0.00015420970625120385
1	NUSAP1	0.00015420091301241676
1	MANSC1	0.0001541979873188682
1	VTCN1	0.00015419740314028476
1	SLC1A6	0.00015419663668280262
1	SLC7A2	0.00015419351294020705
1	LORICRIN	0.0001541925347781725
1	SLC29A3	0.00015418841487475693
1	SLC39A8	0.00015418200473004158
1	TTC39C	0.0001541795875754309
1	BVES	0.0001541795875754309
1	FAM107B	0.00015417867995331895
1	CREG1	0.00015417609491668414
1	ANKRD22	0.00015417452723097755
1	CLCN6	0.0001541740497875017
1	MCTP1	0.0001541699046179537
1	CYP1B1	0.00015416848262193283
1	TPBG	0.0001541636377263168
1	KDELR3	0.000154162857675027
1	LTB4R	0.00015415990248485447
1	ZCCHC24	0.0001541589495026535
1	DEFA1	0.0001541572767843896
1	HOXB3	0.00015414863634700428
1	COL13A1	0.00015414432648608138
1	GALNT14	0.00015413924951585085
1	OSBPL5	0.0001541341501992838
1	DHX58	0.0001541324797352422
1	CGREF1	0.00015413129674651468
1	CGB3	0.0001541310536419397
1	STEAP1	0.00015413053479177764
1	ARHGAP6	0.0001541258704963138
1	HDC	0.0001541214760367594
1	RASL11A	0.00015412068924288441
1	SELENOW	0.00015411500812107485
1	TNFAIP2	0.00015411426319998127
1	TCHH	0.00015411302458736206
1	E2F1	0.00015364134537942047
1	TCF4	0.00015360016808889764
1	RNF11	0.000153412034409629
1	ZBTB16	0.00015340158591520256
1	ST6GALNAC5	0.00015338470657061935
1	GBP1	0.00015336518450800597
1	APOE	0.00015335414896536342
1	CRABP1	0.0001532854550916511
1	RUNX2	0.00015327887127913322
1	MUC1	0.00015314990223665685
1	ANXA2	0.00015312538910615953
1	PRKCA	0.00015288498081280532
1	TGFB1	0.00015281747306040505
1	S100A4	0.0001527440738828374
1	CDH1	0.00015272769958403238
1	CD38	0.00015263244829110943
1	GRN	0.00015262964767294437
1	IGF2	0.00015259577814492366
1	PARP9	0.00015234074143543344
1	TLL2	0.0001522562252229876
1	SAT1	0.00015222000846983733
1	FGFR3	0.00015216415134126836
1	BTN3A3	0.0001521328130810565
1	S100P	0.00015199203879450097
1	KDM1A	0.00015181216886257177
1	ERRFI1	0.00015177827033556406
1	CHI3L1	0.00015166602219710245
1	XYLT1	0.00015163877102184349
1	HSDL1	0.00015163438578846407
1	MUC5AC	0.00015160336585581848
1	GBP4	0.00015158099558717963
1	LAMP2	0.0001515809085283989
1	MIR9-1HG	0.00015152022371146568
1	FJX1	0.00015152006751752202
1	CCNDBP1	0.00015147188410015222
1	H3-4	0.00015141683081802405
1	HERC6	0.00015138379219988712
1	DEPDC7	0.00015128671826302397
1	HSD17B1	0.0001512861261616403
