REAC:0000000	DPM1
REAC:0000000	FGR
REAC:0000000	CFH
REAC:0000000	FUCA2
REAC:0000000	GCLC
REAC:0000000	NFYA
REAC:0000000	NIPAL3
REAC:0000000	LAS1L
REAC:0000000	ENPP4
REAC:0000000	CFTR
REAC:0000000	CYP51A1
REAC:0000000	RAD52
REAC:0000000	BAD
REAC:0000000	CD99
REAC:0000000	HS3ST1
REAC:0000000	AOC1
REAC:0000000	WNT16
REAC:0000000	HECW1
REAC:0000000	MAD1L1
REAC:0000000	M6PR
REAC:0000000	KLHL13
REAC:0000000	CYP26B1
REAC:0000000	ALS2
REAC:0000000	CASP10
REAC:0000000	CFLAR
REAC:0000000	TFPI
REAC:0000000	NDUFAF7
REAC:0000000	RBM5
REAC:0000000	MTMR7
REAC:0000000	ARF5
REAC:0000000	PLXND1
REAC:0000000	AK2
REAC:0000000	CD38
REAC:0000000	FKBP4
REAC:0000000	KDM1A
REAC:0000000	CAMKK1
REAC:0000000	ARHGAP33
REAC:0000000	NDUFAB1
REAC:0000000	PDK4
REAC:0000000	SLC22A16
REAC:0000000	ABCB5
REAC:0000000	SLC25A13
REAC:0000000	CDC27
REAC:0000000	SLC4A1
REAC:0000000	CALCR
REAC:0000000	DVL2
REAC:0000000	UPF1
REAC:0000000	SKAP2
REAC:0000000	SLC25A5
REAC:0000000	MCUB
REAC:0000000	POLR2J
REAC:0000000	THSD7A
REAC:0000000	LIG3
REAC:0000000	ACSM3
REAC:0000000	CIAPIN1
REAC:0000000	SPPL2B
REAC:0000000	COPZ2
REAC:0000000	PRKAR2B
REAC:0000000	MSL3
REAC:0000000	CREBBP
REAC:0000000	TSPOAP1
REAC:0000000	MPO
REAC:0000000	PON1
REAC:0000000	GCFC2
REAC:0000000	CROT
REAC:0000000	ABCB4
REAC:0000000	KMT2E
REAC:0000000	ZNF195
REAC:0000000	FBXL3
REAC:0000000	ITGAL
REAC:0000000	PDK2
REAC:0000000	ITGA3
REAC:0000000	LAMP2
REAC:0000000	ITGA2B
REAC:0000000	ASB4
REAC:0000000	GDE1
REAC:0000000	CRLF1
REAC:0000000	OSBPL7
REAC:0000000	KRT33A
REAC:0000000	MAP3K14
