source	target	link	AMI_number
CDK1	UHRF2	ppi	8
CDK1	TSPYL2	ppi	8
CDK1	HIST1H1A	ppi	8
CDK1	HIST1H1D	ppi	8
CDK1	CKS2	ppi	8
CDK1	CCP110	ppi	8
IL15RA	CDK4	ppi	8
HIST1H1D	CDK4	ppi	8
UHRF2	CDK4	ppi	8
TSPYL2	CDK4	ppi	8
CDK4	HIST1H1A	ppi	8
STAR	MAPK3	ppi	9
MKNK1	MAPK1	ppi	9
MKNK1	MAPK14	ppi	9
MKNK1	MAPK3	ppi	9
MKNK1	TNIP2	ppi	9
PPP2R5C	MAPK1	ppi	9
PPP2R5C	RAF1	ppi	9
TPR	MAPK1	ppi	9
BRAF	MAPK1	ppi	9
BTBD10	MAPK3	ppi	9
ELK1	MAPK10	ppi	9
ELK1	MAPK1	ppi	9
ELK1	MAPK3	ppi	9
TIAL1	MAPK1	ppi	9
CPXM1	MAPK3	ppi	9
TNIP2	MAP3K8	ppi	9
TNIP2	MAPK1	ppi	9
TNIP2	CHUK	ppi	9
ELK4	MAPK1	ppi	9
ELK4	MAPK3	ppi	9
MAP2K2	MAPK1	ppi	9
MAP2K2	MAPK3	ppi	9
MAP2K2	RAF1	ppi	9
FOXO3	MAPK1	ppi	9
FOXO3	CHUK	ppi	9
DUSP2	MAPK3	ppi	9
MAPK1	PTPN5	ppi	9
MAPK1	MAPK14	ppi	9
MAPK1	TNFRSF25	ppi	9
MAPK1	DUSP1	ppi	9
MAPK1	RAF1	ppi	9
MAPK1	ATP1A1	ppi	9
MAPK1	IER3	ppi	9
MAPK1	DUSP3	ppi	9
MAPK1	TH	ppi	9
MAPK1	CUEDC2	ppi	9
MAPK1	SUPT20H	ppi	9
MAPK1	PPP2R5B	ppi	9
PTPN5	MAPK3	ppi	9
MAPK14	MAPK3	ppi	9
MAPK14	DUSP1	ppi	9
MAPK14	GDF15	ppi	9
MAPK14	SUPT20H	ppi	9
IER3	PPP2R5B	ppi	9
MAPK3	DUSP1	ppi	9
MAPK3	RAF1	ppi	9
MAPK3	ATP1A1	ppi	9
MAPK3	DUSP3	ppi	9
MAPK3	TH	ppi	9
MAPK3	DUSP5	ppi	9
MAPK3	TTYH3	ppi	9
MAPK3	CUEDC2	ppi	9
RAF1	MAP3K5	ppi	9
TYSND1	TH	ppi	9
MAP3K5	MAP3K6	ppi	9
MAPK10	PKMYT1	ppi	9
MAPK10	PLIN2	ppi	9
CUEDC2	CHUK	ppi	9
MAP3K8	CHUK	ppi	9
CASP6	CASP10	ppi	10
CASP6	CASP8	ppi	10
CASP6	CASP3	ppi	10
DEDD	CFLAR	ppi	10
DEDD	DEDD2	ppi	10
DEDD	FADD	ppi	10
DEDD	CASP8	ppi	10
CASP4	CASP10	ppi	10
CASP4	SERPINB9	ppi	10
CASP4	CASP8	ppi	10
CASP4	IL18	ppi	10
CASP4	IL37	ppi	10
IKBKE	BIRC2	ppi	10
IKBKE	XIAP	ppi	10
IKBKE	BIRC3	ppi	10
HSP90B1	BIRC2	ppi	10
HSP90B1	CCT2	ppi	10
IL37	CASP1	ppi	10
TRADD	RIPK1	ppi	10
TRADD	FADD	ppi	10
TRADD	TNF	ppi	10
ALDH1A2	HTRA2	ppi	10
BIRC3	CASP9	ppi	10
BIRC3	RIPK2	ppi	10
BIRC3	CASP7	ppi	10
BIRC3	RIPK1	ppi	10
BIRC3	DIABLO	ppi	10
BIRC3	HTRA2	ppi	10
BIRC3	BIRC5	ppi	10
BIRC3	RIPK3	ppi	10
BIRC3	UBE2Q2	ppi	10
BIRC3	TRAF3	ppi	10
BIRC3	CASP3	ppi	10
BIRC3	RIPK4	ppi	10
BIRC3	PACS2	ppi	10
IGF2BP1	BIRC2	ppi	10
FADD	CASP10	ppi	10
FADD	RIPK1	ppi	10
FADD	CFLAR	ppi	10
FADD	MBD4	ppi	10
FADD	FAS	ppi	10
FADD	CASP8	ppi	10
BIRC2	BIRC7	ppi	10
BIRC2	CASP9	ppi	10
BIRC2	NMB	ppi	10
BIRC2	RIPK2	ppi	10
BIRC2	CASP2	ppi	10
BIRC2	CASP7	ppi	10
BIRC2	RIPK1	ppi	10
BIRC2	DIABLO	ppi	10
BIRC2	ABHD17A	ppi	10
BIRC2	HTRA2	ppi	10
BIRC2	BIRC5	ppi	10
BIRC2	RIPK3	ppi	10
BIRC2	UBE2Q2	ppi	10
BIRC2	PGAM5	ppi	10
BIRC2	CASP3	ppi	10
BIRC2	RIPK4	ppi	10
BIRC2	GSPT1	ppi	10
BIRC2	PACS2	ppi	10
CASP7	BIRC7	ppi	10
CASP7	CASP9	ppi	10
CASP7	XIAP	ppi	10
CASP7	CASP10	ppi	10
CASP7	CASP2	ppi	10
CASP7	CCT2	ppi	10
CASP7	BIRC5	ppi	10
CASP7	PTGES3	ppi	10
CASP7	CASP8	ppi	10
CASP7	CASP3	ppi	10
CASP7	DFFA	ppi	10
CASP7	GZMB	ppi	10
CASP7	BIRC6	ppi	10
CASP7	PLA2G4B	ppi	10
PTGES3	CASP3	ppi	10
PTGES3	GZMB	ppi	10
ECH1	SERPINB9	ppi	10
CASP10	CASP9	ppi	10
CASP10	XIAP	ppi	10
CASP10	CASP1	ppi	10
CASP10	CASP2	ppi	10
CASP10	CFLAR	ppi	10
CASP10	CASP8	ppi	10
CASP10	CASP3	ppi	10
CASP9	BIRC7	ppi	10
CASP9	XIAP	ppi	10
CASP9	CASP8	ppi	10
CASP9	CASP3	ppi	10
CASP9	BIRC6	ppi	10
HTRA2	XIAP	ppi	10
HTRA2	DIABLO	ppi	10
HTRA2	BIRC6	ppi	10
XIAP	RIPK2	ppi	10
XIAP	RIPK1	ppi	10
XIAP	CCT2	ppi	10
XIAP	DIABLO	ppi	10
XIAP	BIRC5	ppi	10
XIAP	RIPK3	ppi	10
XIAP	PGAM5	ppi	10
XIAP	CASP3	ppi	10
XIAP	RIPK4	ppi	10
XIAP	GSPT1	ppi	10
XIAP	NOD1	ppi	10
TNFRSF10B	TNFSF10	ppi	10
TNFRSF10B	CASP8	ppi	10
MBD4	FAS	ppi	10
TRAF5	SERPINB9	ppi	10
TRAF5	ZFAND6	ppi	10
TRAF5	TRAF3	ppi	10
TRAF5	TNFRSF4	ppi	10
TRAF5	DGKH	ppi	10
TNFRSF10A	TNFSF10	ppi	10
TNFRSF10A	CASP8	ppi	10
BIRC5	DIABLO	ppi	10
BIRC5	CASP3	ppi	10
TNFSF10	CASP3	ppi	10
TNFSF10	TNFRSF10D	ppi	10
RIPK3	RIPK1	ppi	10
CASP2	CASP8	ppi	10
CASP2	CASP3	ppi	10
SERPINB9	CASP1	ppi	10
SERPINB9	GZMB	ppi	10
RIPK2	TRAF3	ppi	10
RIPK2	NOD1	ppi	10
CASP8	CASP1	ppi	10
CASP8	RIPK1	ppi	10
CASP8	CFLAR	ppi	10
CASP8	DEDD2	ppi	10
CASP8	CASP3	ppi	10
CASP8	GZMB	ppi	10
CASP8	BIRC6	ppi	10
CASP8	PLA2G4B	ppi	10
CASP8	ATG4D	ppi	10
CASP3	BIRC7	ppi	10
CASP3	CFLAR	ppi	10
CASP3	TRAF3	ppi	10
CASP3	DFFA	ppi	10
CASP3	GZMB	ppi	10
CASP3	BIRC6	ppi	10
CASP3	PLA2G4B	ppi	10
CASP3	ATG4D	ppi	10
FAS	RIPK1	ppi	10
FAS	TRAF3	ppi	10
BIRC7	DIABLO	ppi	10
DIABLO	BIRC6	ppi	10
DEDD2	CFLAR	ppi	10
DFFA	GZMB	ppi	10
TNF	RIPK1	ppi	10
IL18	CASP1	ppi	10
PLA2G4B	CASP1	ppi	10
VTN	IGF2	ppi	11
VTN	IGFBP5	ppi	11
VTN	TGFB2	ppi	11
PCSK4	IGF2	ppi	11
MEP1A	LAMA5	ppi	11
MEP1A	MMP9	ppi	11
IGFBP1	IGF2	ppi	11
TGFB3	SDC4	ppi	11
TGFB3	VASN	ppi	11
TGFB3	CCL20	ppi	11
TGFB3	TGFBR3	ppi	11
CCL3	IDE	ppi	11
IGFALS	IGFBP3	ppi	11
IGFALS	IGFBP5	ppi	11
CCL20	VCAN	ppi	11
CCL20	CCR6	ppi	11
IDE	IGF2	ppi	11
IDE	IGF1	ppi	11
IDE	NES	ppi	11
IGFBP6	IGF2	ppi	11
IGF1	IGFBP3	ppi	11
IGF1	NOV	ppi	11
IGF1	IGFBP5	ppi	11
IGF1	IGFBP4	ppi	11
IGF1	TF	ppi	11
IGF1	IGFBP7	ppi	11
TNFAIP6	CCL2	ppi	11
IGFBP5	IGF2	ppi	11
IGFBP5	LTBP1	ppi	11
LTBP1	IGFBP3	ppi	11
VCAN	CCL2	ppi	11
VCAN	MMP9	ppi	11
MEP1B	MMP9	ppi	11
TGFB2	VASN	ppi	11
PAPPA2	IGFBP3	ppi	11
CXCL5	MMP9	ppi	11
IGF2	IGFBP3	ppi	11
IGF2	NOV	ppi	11
IGF2	NMRK2	ppi	11
IGF2	IGFBP4	ppi	11
IGF2	TF	ppi	11
IGF2	IGFBP7	ppi	11
CCL2	CCR3	ppi	11
CCL2	ACKR1	ppi	11
TF	IGFBP3	ppi	11
MMP9	CXCL6	ppi	11
CYBA	NCF2	ppi	12
CYBA	NCF4	ppi	12
CYBA	NCF1	ppi	12
CYBA	NOXO1	ppi	12
FCGR2A	LGALS3	ppi	12
SIGLEC7	LGALS3BP	ppi	12
LGALS1	PTEN	ppi	12
LGALS1	ALCAM	ppi	12
LGALS1	CD6	ppi	12
LGALS1	LGALS3BP	ppi	12
LGALS3BP	SIGLEC6	ppi	12
LGALS3BP	LGALS3	ppi	12
LGALS3BP	ITGA6	ppi	12
LGALS3BP	SIGLEC9	ppi	12
LGALS3BP	SIGLEC10	ppi	12
LGALS3BP	SIGLEC11	ppi	12
PDCD11	S100A8	ppi	12
PTEN	PELO	ppi	12
PTEN	NCF1	ppi	12
PTEN	S100A8	ppi	12
PTEN	S100A9	ppi	12
PTEN	HSD17B1	ppi	12
ALCAM	LGALS3	ppi	12
ALCAM	CD6	ppi	12
ALCAM	ART3	ppi	12
ART3	PRKCD	ppi	12
C1GALT1C1	LGALS3	ppi	12
S100A9	NCF2	ppi	12
S100A9	S100A8	ppi	12
NOXA1	NCF1	ppi	12
NOXA1	NOXO1	ppi	12
S100A8	NCF2	ppi	12
CD6	LGALS3	ppi	12
PRKCD	NCF2	ppi	12
PRKCD	NCF1	ppi	12
NCF2	NCF4	ppi	12
NCF2	NCF1	ppi	12
MGAM	NCF1	ppi	12
NCF1	NCF4	ppi	12
HOXD13	CREBBP	ppi	13
MYB	PPM1K	ppi	13
MYB	CREBBP	ppi	13
MYB	SKI	ppi	13
MYB	HLF	ppi	13
CREBBP	DAXX	ppi	13
CREBBP	PLAGL1	ppi	13
CREBBP	HOXB3	ppi	13
CREBBP	HOXB4	ppi	13
PLAGL1	DAXX	ppi	13
DAXX	MYH11	ppi	13
EDN1	EDNRA	ppi	14
S100A7	RANBP9	ppi	14
S100A7	COPS5	ppi	14
CSNK1A1	ADAP1	ppi	14
CSNK1A1	PPP1R14A	ppi	14
EDNRA	COPS5	ppi	14
PPP1R14A	PRKD1	ppi	14
PPP1R14A	PRKCE	ppi	14
RANBP9	ADAP1	ppi	14
RANBP9	ITGB2	ppi	14
RANBP9	COPS5	ppi	14
ADAP1	PRKD1	ppi	14
ADAP1	PRKCE	ppi	14
PRKD1	COPS5	ppi	14
PRKCE	ITGB2	ppi	14
COPS5	ITGB2	ppi	14
FKBP1A	TGFBR1	ppi	15
FKBP1A	BMPR1A	ppi	15
FKBP1A	ACVR1B	ppi	15
FKBP1A	ACVRL1	ppi	15
WFIKKN2	BMP4	ppi	15
WFIKKN2	BMP2	ppi	15
BMPR1B	BMP7	ppi	15
BMPR1B	BMP4	ppi	15
BMPR1B	BMP2	ppi	15
BMPR1B	BAMBI	ppi	15
TGFBR1	TGFBR2	ppi	15
TGFBR1	BMPR2	ppi	15
TGFBR1	ENG	ppi	15
TGFBR1	BAMBI	ppi	15
ACVR1	BMP7	ppi	15
ACVR1	TGFBR2	ppi	15
ACVR1	BMPR2	ppi	15
ACVR1	BMPR1A	ppi	15
ACVR1	BAMBI	ppi	15
TSR1	BMPR2	ppi	15
BMP2	FSTL1	ppi	15
BMP2	BMPR2	ppi	15
BMP2	BMPR1A	ppi	15
BMP2	NOG	ppi	15
BMP2	WFIKKN1	ppi	15
ENG	TGFBR2	ppi	15
BMPR1A	BMP7	ppi	15
BMPR1A	FSTL1	ppi	15
BMPR1A	BMP4	ppi	15
BMPR1A	BAMBI	ppi	15
ACVRL1	BAMBI	ppi	15
TGFBR2	FSTL1	ppi	15
ACVR1B	BMPR2	ppi	15
ACVR1B	BAMBI	ppi	15
NOG	BMP7	ppi	15
BMP4	FSTL1	ppi	15
BMP4	BMPR2	ppi	15
BMP4	WFIKKN1	ppi	15
TAL2	TCF4	ppi	16
TAL2	TCF12	ppi	16
ID1	TCF4	ppi	16
ID1	TCF12	ppi	16
ID1	TCF3	ppi	16
ID1	MYOD1	ppi	16
ID1	GATA4	ppi	16
ID1	MYF5	ppi	16
HAND2	TCF4	ppi	16
HAND2	TCF3	ppi	16
HAND2	GATA4	ppi	16
RNASEL	TCF12	ppi	16
RNASEL	ABCE1	ppi	16
MYOD1	TCF4	ppi	16
MYOD1	TCF3	ppi	16
MYOD1	ID2	ppi	16
MYOD1	PSME2	ppi	16
LYSMD1	TCF12	ppi	16
OLIG3	TCF12	ppi	16
NEDD9	TCF3	ppi	16
NEDD9	ID2	ppi	16
NUDT10	TCF4	ppi	16
CFAP77	TCF4	ppi	16
TCF21	TCF4	ppi	16
TCF21	TCF12	ppi	16
TCF21	HOXB6	ppi	16
TCF21	TCF3	ppi	16
TCF21	GTF3C5	ppi	16
TAL1	TCF4	ppi	16
TAL1	TCF3	ppi	16
TCF23	TCF12	ppi	16
TCF12	NEUROG3	ppi	16
TCF12	TWIST2	ppi	16
TCF12	ASCL4	ppi	16
TCF12	TRIM72	ppi	16
TCF12	ID2	ppi	16
TCF12	MYF6	ppi	16
TCF4	ATP6V1B2	ppi	16
TCF4	TCF3	ppi	16
TCF4	TAPBPL	ppi	16
TCF4	GTF3C5	ppi	16
TCF4	SLC39A13	ppi	16
TCF4	ZDHHC24	ppi	16
TCF4	RAB41	ppi	16
TCF4	KCTD14	ppi	16
TCF4	TWIST2	ppi	16
TCF4	ASCL4	ppi	16
TCF4	C9orf171	ppi	16
TCF4	ID2	ppi	16
TCF4	ASCL3	ppi	16
TCEAL1	HOXB6	ppi	16
MYF5	TCF3	ppi	16
MYF5	ID2	ppi	16
TCF3	NHLH1	ppi	16
TCF3	ID2	ppi	16
TCF3	MYF6	ppi	16
ID2	GATA4	ppi	16
PSME2	NHLH1	ppi	16
FBLN2	FN1	ppi	17
FBLN2	NID1	ppi	17
FBLN2	PRELP	ppi	17
NID2	COL1A1	ppi	17
NID2	COL4A1	ppi	17
LACRT	FN1	ppi	17
LACRT	NID1	ppi	17
F7	F3	ppi	17
CXCL12	FN1	ppi	17
CXCL12	PF4	ppi	17
COL4A1	COL7A1	ppi	17
COL4A1	MAG	ppi	17
COL4A1	ACHE	ppi	17
COL4A1	NID1	ppi	17
COL4A1	COCH	ppi	17
PSENEN	THBD	ppi	17
HRG	FN1	ppi	17
MASP1	SERPING1	ppi	17
PRELP	COL1A1	ppi	17
PRELP	COL2A1	ppi	17
ITGA2B	F2	ppi	17
ITGA2B	COL2A1	ppi	17
COLQ	ACHE	ppi	17
SERPING1	F2	ppi	17
SERPING1	ENO1	ppi	17
SERPING1	ELANE	ppi	17
SERPING1	MASP2	ppi	17
ENO1	PLG	ppi	17
ENO1	ACHE	ppi	17
PF4	THBD	ppi	17
SPARC	COL1A1	ppi	17
SPARC	PLG	ppi	17
HYAL1	COL2A1	ppi	17
THBD	F2	ppi	17
REG3A	FN1	ppi	17
REG3A	SDC2	ppi	17
NID1	COL1A1	ppi	17
PRTN3	SERPINB1	ppi	17
SDC2	FN1	ppi	17
COL9A1	COL2A1	ppi	17
COL9A1	MAG	ppi	17
FN1	COL1A1	ppi	17
FN1	PKD1	ppi	17
FN1	PLG	ppi	17
FN1	COL7A1	ppi	17
MAG	COL1A1	ppi	17
MAG	COL2A1	ppi	17
ELANE	SERPINB1	ppi	17
COL2A1	PKD1	ppi	17
COL2A1	COCH	ppi	17
PLG	F3	ppi	17
COL1A1	PKD1	ppi	17
COL1A1	COL7A1	ppi	17
COL1A1	COCH	ppi	17
BAK1	BCL2L1	ppi	18
BAK1	BCL2A1	ppi	18
BAK1	BCL2L2	ppi	18
BAK1	BID	ppi	18
BAK1	MCL1	ppi	18
BAK1	BCL2	ppi	18
BAK1	VDAC1	ppi	18
BCL2L11	BCL2L1	ppi	18
BCL2L11	BCL2A1	ppi	18
BCL2L11	BCL2L2	ppi	18
BCL2L11	MCL1	ppi	18
BCL2L11	BCL2	ppi	18
BCL2L11	BAX	ppi	18
BIK	BCL2L1	ppi	18
BIK	BCL2A1	ppi	18
BIK	BCL2L2	ppi	18
BIK	MCL1	ppi	18
BIK	BCL2	ppi	18
BCL2L2	BMF	ppi	18
BCL2L2	BID	ppi	18
BCL2L2	PMAIP1	ppi	18
BCL2L2	HRK	ppi	18
BCL2L2	BBC3	ppi	18
UCP1	TOMM20	ppi	18
MEX3D	BCL2	ppi	18
BBC3	BCL2L1	ppi	18
BBC3	BCL2A1	ppi	18
BBC3	MCL1	ppi	18
BBC3	BCL2	ppi	18
MCL1	BMF	ppi	18
MCL1	BID	ppi	18
MCL1	BAX	ppi	18
MCL1	BOK	ppi	18
MCL1	VDAC1	ppi	18
MCL1	PMAIP1	ppi	18
MCL1	HRK	ppi	18
MCL1	DAD1	ppi	18
METTL23	BCL2L1	ppi	18
BCL2L1	BMF	ppi	18
BCL2L1	BID	ppi	18
BCL2L1	BCL2	ppi	18
BCL2L1	AVEN	ppi	18
BCL2L1	BAX	ppi	18
BCL2L1	VDAC1	ppi	18
BCL2L1	PMAIP1	ppi	18
BCL2L1	HRK	ppi	18
BCL2L1	BNIP1	ppi	18
TOMM20	BCL2	ppi	18
TOMM20	VDAC1	ppi	18
VDAC1	BAX	ppi	18
BCL2A1	BMF	ppi	18
BCL2A1	BID	ppi	18
BCL2A1	BAX	ppi	18
BCL2A1	BOK	ppi	18
BCL2A1	PMAIP1	ppi	18
BCL2A1	HRK	ppi	18
BAX	BID	ppi	18
BAX	BCL2	ppi	18
AVEN	BCL2	ppi	18
ITPR1	BCL2	ppi	18
CAPN2	BID	ppi	18
CAPN2	BCL2	ppi	18
BMF	BCL2	ppi	18
BID	BCL2	ppi	18
BNIP1	BCL2	ppi	18
PMAIP1	BCL2	ppi	18
BCL2	HRK	ppi	18
ALOX5	MEOX1	ppi	19
ALOX5	LTC4S	ppi	19
ALOX5	ALOX5AP	ppi	19
LTC4S	ALOX5AP	ppi	19
LTC4S	MGST1	ppi	19
PAX1	MEOX1	ppi	19
NEIL2	MEOX1	ppi	19
MEOX1	PAGE3	ppi	19
MTDH	ZBTB16	ppi	20
MCUB	ZBTB16	ppi	20
DNAAF5	ZBTB16	ppi	20
HMOX1	ASL	ppi	20
HMOX1	TUT1	ppi	20
KLRC2	FBP1	ppi	20
CIDEA	ZBTB16	ppi	20
FBP2	FBP1	ppi	20
ASL	FBP1	ppi	20
ASL	OVGP1	ppi	20
IL32	ZBTB16	ppi	20
IL32	TUT1	ppi	20
GCSH	ZBTB16	ppi	20
DPM1	ZBTB16	ppi	20
LMTK3	ZBTB16	ppi	20
ADAMTS4	ZBTB16	ppi	20
THNSL2	ZBTB16	ppi	20
COQ6	ZBTB16	ppi	20
