source	target	link	AMI_number
NR2F2	NR3C1	ppi	5
NR2F2	NSD1	ppi	5
NR2F2	TRIP4	ppi	5
IRX4	RARA	ppi	5
PNRC2	ESR2	ppi	5
PNRC2	RORA	ppi	5
PNRC2	RARG	ppi	5
C1D	THRB	ppi	5
NKX2-1	RARA	ppi	5
RARA	RXRG	ppi	5
RARA	NRIP1	ppi	5
RARA	MMS19	ppi	5
RARA	NRBF2	ppi	5
RARA	TDG	ppi	5
RARA	MECR	ppi	5
RARA	NSD1	ppi	5
RARA	ARID1A	ppi	5
RARA	TRIP4	ppi	5
RARA	MED25	ppi	5
RARA	HR	ppi	5
RARA	ITGB1BP2	ppi	5
RARA	SMARCD3	ppi	5
TDG	NR3C1	ppi	5
MED25	NR3C1	ppi	5
ITGB1BP2	RARG	ppi	5
ADAT3	THRB	ppi	5
TBL1X	THRB	ppi	5
TBL1X	HR	ppi	5
ARID1A	RARG	ppi	5
SMARCD3	RORA	ppi	5
SMARCD3	RARG	ppi	5
RXRG	THRB	ppi	5
RXRG	RARG	ppi	5
NRBF2	THRB	ppi	5
ACSL1	NR3C2	ppi	5
RARG	MAP6	ppi	5
NR3C2	NR3C1	ppi	5
NSD1	RORA	ppi	5
NSD1	THRB	ppi	5
NSD1	NR6A1	ppi	5
TRIP4	ESR2	ppi	5
TRIP4	THRB	ppi	5
MMS19	ESR2	ppi	5
MMS19	THRB	ppi	5
ESRRB	NRIP1	ppi	5
MED21	ESR2	ppi	5
MED21	THRB	ppi	5
THRB	NRIP1	ppi	5
NRIP1	ESR2	ppi	5
NRIP1	NR3C1	ppi	5
PLAT	SERPINE1	ppi	6
PLAT	FGA	ppi	6
PLAT	SERPINA5	ppi	6
PLAT	PLAU	ppi	6
PLAT	CALR	ppi	6
PLAT	SERPINI1	ppi	6
PLAT	LAMA1	ppi	6
PLAT	PDGFC	ppi	6
SERPINE1	PLAU	ppi	6
SERPINE1	PLG	ppi	6
PLG	KNG1	ppi	6
PLG	LAMA1	ppi	6
HLA-E	KLRD1	ppi	6
HLA-E	CALR	ppi	6
ITGA1	SHARPIN	ppi	6
ITGA1	AUP1	ppi	6
ITGA1	LAMA1	ppi	6
SERPINA5	PLAU	ppi	6
SHARPIN	ITGAL	ppi	6
SHARPIN	ITGA2	ppi	6
SHARPIN	ITGAM	ppi	6
LAMA2	DAG1	ppi	6
HSPG2	NID2	ppi	6
HSPG2	FBLN2	ppi	6
HSPG2	PRELP	ppi	6
HSPG2	LAMA1	ppi	6
ITGAV	AUP1	ppi	6
ITGAV	CYR61	ppi	6
ADAM10	PDIA3	ppi	6
PDGFRA	CAV1	ppi	6
PDGFRA	CAV3	ppi	6
PDGFRA	PDGFC	ppi	6
PDGFRA	ULBP2	ppi	6
SERPINE2	PLAU	ppi	6
CD151	GRAMD1C	ppi	6
CD151	ITGA3	ppi	6
CAV1	DAG1	ppi	6
FBLN2	LAMA5	ppi	6
FBLN2	PRELP	ppi	6
FBLN2	LAMA1	ppi	6
ITGB1	ITGA3	ppi	6
ITGB1	DAG1	ppi	6
ITGB1	PDIA3	ppi	6
ITGB1	LAMA1	ppi	6
ITGAL	ICAM1	ppi	6
LAMA5	DAG1	ppi	6
CAV3	DAG1	ppi	6
ITGA3	PDIA3	ppi	6
KNG1	PLAUR	ppi	6
LAMA1	ITGA2	ppi	6
PDGFC	PLAU	ppi	6
SCAMP5	PLAU	ppi	6
AUP1	ITGA2	ppi	6
AUP1	ITGAM	ppi	6
ITGAM	ICAM1	ppi	6
ITGAM	PLAUR	ppi	6
CALR	PDIA3	ppi	6
SERPINB2	PLAU	ppi	6
ITGA2	PDIA3	ppi	6
PLAU	PLAUR	ppi	6
TLE2	PRDM1	ppi	7
TLE2	LEF1	ppi	7
TLE2	PAX9	ppi	7
TLE2	TLE1	ppi	7
TLE2	MSX1	ppi	7
TLE2	MSX2	ppi	7
CAMTA2	NKX2-5	ppi	7
CDX1	SOX2	ppi	7
CDX1	LEF1	ppi	7
PRDM1	TLE1	ppi	7
PITX2	LEF1	ppi	7
NKX2-5	TLE1	ppi	7
POU5F1	SOX2	ppi	7
POU5F1	FOXD3	ppi	7
DLX5	DLX2	ppi	7
DLX5	MSX1	ppi	7
DLX5	MSX2	ppi	7
DLX5	HOXC8	ppi	7
MSX1	DLX2	ppi	7
MSX1	MSX2	ppi	7
MSX1	HOXC8	ppi	7
EN1	TLE1	ppi	7
EN1	PAX6	ppi	7
MSX2	DLX2	ppi	7
MSX2	TLE1	ppi	7
MSX2	ZDHHC2	ppi	7
HDGF	XBP1	ppi	7
XBP1	FUBP3	ppi	7
XBP1	SSX4	ppi	7
XBP1	H1FX	ppi	7
LEF1	MITF	ppi	7
LEF1	TLE1	ppi	7
MITF	PAX6	ppi	7
MITF	HK3	ppi	7
VSX2	PAX6	ppi	7
HOXC8	DLX2	ppi	7
FUBP3	PAX9	ppi	7
PAX9	TLE1	ppi	7
PAX9	SSX4	ppi	7
RAX	PAX6	ppi	7
TLE1	SIX3	ppi	7
HOXB1	PAX6	ppi	7
PAX6	SIX3	ppi	7
SIX3	NR4A3	ppi	7
FOXO1	SIRT2	ppi	8
FOXO1	MST1	ppi	8
EXOC3	BUB3	ppi	8
MAD2L1	BUB1	ppi	8
MAD2L1	MAD2L2	ppi	8
MAD2L1	MAD2L1BP	ppi	8
MAD2L1	REV3L	ppi	8
MAD2L1	BUB1B	ppi	8
MAD2L1	CDC20	ppi	8
FZR1	MAD2L2	ppi	8
FZR1	PIM1	ppi	8
FZR1	UBE2C	ppi	8
FZR1	CDC25A	ppi	8
FZR1	ANAPC5	ppi	8
FZR1	UBE2S	ppi	8
FZR1	FBXO5	ppi	8
FZR1	SIRT2	ppi	8
FZR1	PLK1	ppi	8
FZR1	BUB1B	ppi	8
FZR1	CDC20	ppi	8
FZR1	PTTG1	ppi	8
FZR1	ANAPC7	ppi	8
PLK1	BUB1	ppi	8
PLK1	FBXO5	ppi	8
PLK1	BUB1B	ppi	8
PLK1	CDC20	ppi	8
PLK1	LRP5L	ppi	8
PLK1	VRK3	ppi	8
PLK1	SPOUT1	ppi	8
PLK1	C6orf136	ppi	8
PLK1	DNHD1	ppi	8
PLK1	KLHL22	ppi	8
PLK1	GTSE1	ppi	8
PLK1	KRBA1	ppi	8
MAD2L1BP	CDC20	ppi	8
BUB1	BUB3	ppi	8
BUB1	RDH12	ppi	8
BUB1	BUB1B	ppi	8
BUB1	CDC20	ppi	8
BUB1B	BUB3	ppi	8
BUB1B	CDC20	ppi	8
BUB1B	PTTG1	ppi	8
ANAPC5	UBE2S	ppi	8
ANAPC5	FBXO5	ppi	8
FBXO5	CDC20	ppi	8
FBXO5	ANAPC7	ppi	8
DUSP8	CDC25A	ppi	8
REV3L	MAD2L2	ppi	8
CDC25A	PIM1	ppi	8
SPATC1	CDC20	ppi	8
SIRT2	CDC20	ppi	8
PIM1	CDC20	ppi	8
UBE2S	CDC20	ppi	8
UBE2S	ANAPC7	ppi	8
UBE3D	UBE2C	ppi	8
PTTG1	CDC20	ppi	8
CDC20	MAD2L2	ppi	8
CDC20	UBE2C	ppi	8
CDC20	ANAPC7	ppi	8
PMAIP1	BCL2L1	ppi	9
PMAIP1	BCL2A1	ppi	9
PMAIP1	BCL2L2	ppi	9
PMAIP1	MCL1	ppi	9
PMAIP1	BCL2	ppi	9
BOK	BCL2A1	ppi	9
BOK	MCL1	ppi	9
BCL2	BCL2L1	ppi	9
BCL2	BAK1	ppi	9
BCL2	BIK	ppi	9
BCL2	BMF	ppi	9
BCL2	BID	ppi	9
BCL2	BCL2L11	ppi	9
BCL2	ITPR1	ppi	9
BCL2	AVEN	ppi	9
BCL2	BAX	ppi	9
BCL2	CAPN2	ppi	9
BCL2	HRK	ppi	9
BCL2	BNIP1	ppi	9
BCL2	BBC3	ppi	9
BCL2	MEX3D	ppi	9
MCL1	BAK1	ppi	9
MCL1	BIK	ppi	9
MCL1	BMF	ppi	9
MCL1	BID	ppi	9
MCL1	BCL2L11	ppi	9
MCL1	BAX	ppi	9
MCL1	VDAC1	ppi	9
MCL1	HRK	ppi	9
MCL1	DAD1	ppi	9
MCL1	BBC3	ppi	9
AHCYL1	BID	ppi	9
AHCYL1	ITPR1	ppi	9
BAX	BCL2L1	ppi	9
BAX	BCL2A1	ppi	9
BAX	BID	ppi	9
BAX	BCL2L11	ppi	9
BAX	VDAC1	ppi	9
BAK1	BCL2L1	ppi	9
BAK1	BCL2A1	ppi	9
BAK1	BCL2L2	ppi	9
BAK1	BID	ppi	9
BAK1	VDAC1	ppi	9
HRK	BCL2L1	ppi	9
HRK	BCL2A1	ppi	9
HRK	BCL2L2	ppi	9
BCL2L2	BIK	ppi	9
BCL2L2	BMF	ppi	9
BCL2L2	BID	ppi	9
BCL2L2	BCL2L11	ppi	9
BCL2L2	BBC3	ppi	9
AVEN	BCL2L1	ppi	9
BCL2A1	BIK	ppi	9
BCL2A1	BMF	ppi	9
BCL2A1	BID	ppi	9
BCL2A1	BCL2L11	ppi	9
BCL2A1	BBC3	ppi	9
BIK	BCL2L1	ppi	9
METTL23	BCL2L1	ppi	9
EFNA2	ZHX1	ppi	9
BCL2L11	BCL2L1	ppi	9
BCL2L11	DYNLL1	ppi	9
IDH1	ZHX1	ppi	9
BMF	BCL2L1	ppi	9
BMF	DYNLL1	ppi	9
CAPN2	BID	ppi	9
BID	BCL2L1	ppi	9
BID	ZHX1	ppi	9
ZHX1	BCL2L1	ppi	9
ZHX1	DYNLL1	ppi	9
VDAC1	BCL2L1	ppi	9
BBC3	BCL2L1	ppi	9
BNIP1	BCL2L1	ppi	9
MYOF	PTEN	ppi	10
NDFIP1	PTEN	ppi	10
NOXO1	CYBA	ppi	10
NOXO1	NOXA1	ppi	10
SSR4	PTEN	ppi	10
HSD17B1	PTEN	ppi	10
SLC25A5	PTEN	ppi	10
RPL10A	PTEN	ppi	10
LGALS3	FCGR2A	ppi	10
LGALS3	ALCAM	ppi	10
LGALS3	CD6	ppi	10
LGALS3	LGALS3BP	ppi	10
LGALS3	C1GALT1C1	ppi	10
EEF2	PTEN	ppi	10
EEF2	EEF2KMT	ppi	10
PRKCD	NCF2	ppi	10
PRKCD	NCF1	ppi	10
PRKCD	ART3	ppi	10
SIGLEC9	LGALS3BP	ppi	10
CD6	LGALS1	ppi	10
CD6	ALCAM	ppi	10
PDCD11	S100A8	ppi	10
MYO1B	PTEN	ppi	10
KBTBD4	PTEN	ppi	10
CYBA	NCF2	ppi	10
CYBA	NCF4	ppi	10
CYBA	NCF1	ppi	10
TXN	NCF4	ppi	10
TXN	PTEN	ppi	10
S100A8	NCF2	ppi	10
S100A8	PTEN	ppi	10
S100A8	S100A9	ppi	10
NOXA1	NCF1	ppi	10
ALCAM	LGALS1	ppi	10
ALCAM	ART3	ppi	10
OTUD3	PTEN	ppi	10
GSTM2	PTEN	ppi	10
GSTM2	GSTM1	ppi	10
LGALS3BP	SIGLEC6	ppi	10
LGALS3BP	LGALS1	ppi	10
LGALS3BP	ITGA6	ppi	10
LGALS3BP	SIGLEC10	ppi	10
LGALS3BP	SIGLEC7	ppi	10
LGALS3BP	SIGLEC11	ppi	10
ATP5A1	PTEN	ppi	10
NCF1	NCF2	ppi	10
NCF1	NCF4	ppi	10
NCF1	PTEN	ppi	10
NCF1	MGAM	ppi	10
PTEN	PELO	ppi	10
PTEN	LGALS1	ppi	10
PTEN	S100A9	ppi	10
PTEN	RPL22L1	ppi	10
PTEN	METTL26	ppi	10
S100A9	NCF2	ppi	10
GSTM3	GSTM1	ppi	10
NCF4	NCF2	ppi	10
F2	THBS1	ppi	11
F2	F5	ppi	11
F2	SERPING1	ppi	11
REG3A	SDC2	ppi	11
F8	F10	ppi	11
F8	PROS1	ppi	11
IGFALS	IGFBP3	ppi	11
IGFALS	IGFBP5	ppi	11
F10	F7	ppi	11
F10	F5	ppi	11
F10	TFPI	ppi	11
F5	PROS1	ppi	11
MASP1	SERPING1	ppi	11
TFPI	THBS1	ppi	11
F7	F3	ppi	11
PROS1	C4BPB	ppi	11
ELN	PRTN3	ppi	11
F3	FLNA	ppi	11
ITGB3	FLNA	ppi	11
ITGB3	THBS1	ppi	11
ITGB3	FLNB	ppi	11
ASB2	FLNA	ppi	11
ASB2	FLNB	ppi	11
SERPINA1	SDC2	ppi	11
SERPINA1	ELANE	ppi	11
SERPINA1	PRTN3	ppi	11
SERPING1	ENO1	ppi	11
SERPING1	ELANE	ppi	11
SERPING1	MASP2	ppi	11
COL4A1	THBS1	ppi	11
COL4A1	ACHE	ppi	11
LAMA3	SDC2	ppi	11
ACHE	ENO1	ppi	11
SERPINB1	ELANE	ppi	11
SERPINB1	PRTN3	ppi	11
AMBP	ENO1	ppi	11
THBS1	IGFBP5	ppi	11
THBS1	COL2A1	ppi	11
THBS1	COL3A1	ppi	11
THBS1	COL5A1	ppi	11
THBS1	ELANE	ppi	11
FLNB	FLNA	ppi	11
IGFBP5	LTBP1	ppi	11
LTBP1	IGFBP3	ppi	11
IGFBP3	PAPPA2	ppi	11
ING4	JADE1	ppi	12
ING4	EGLN1	ppi	12
KLF4	VHL	ppi	12
ZNF281	EGLN1	ppi	12
HIF1A	VHL	ppi	12
HIF1A	NAA10	ppi	12
HIF1A	VHLL	ppi	12
HIF1A	SAT2	ppi	12
HIF1A	EGLN1	ppi	12
HIF1A	OS9	ppi	12
SAT2	VHL	ppi	12
MEAF6	JADE1	ppi	12
JADE1	CCDC94	ppi	12
JADE1	VHL	ppi	12
NAA10	NAA50	ppi	12
NAA50	NAA15	ppi	12
DGKI	VHL	ppi	12
DCSTAMP	OS9	ppi	12
EGLN1	VHL	ppi	12
EGLN1	OS9	ppi	12
KIR2DL3	HLA-C	ppi	13
KIR2DL1	HLA-C	ppi	13
LILRB1	HLA-B	ppi	13
LILRB1	HLA-C	ppi	13
LILRB1	HLA-F	ppi	13
LILRB1	HLA-G	ppi	13
CD8A	HLA-B	ppi	13
CD8A	HLA-C	ppi	13
CD8A	HLA-A	ppi	13
CD8A	HLA-G	ppi	13
PRB3	ALB	ppi	13
LILRB2	HLA-B	ppi	13
LILRB2	HLA-C	ppi	13
LILRB2	HLA-F	ppi	13
LILRB2	HLA-G	ppi	13
CD1B	B2M	ppi	13
VIPR1	HLA-B	ppi	13
B2M	HLA-B	ppi	13
B2M	HLA-C	ppi	13
B2M	HLA-A	ppi	13
B2M	CXCR4	ppi	13
B2M	FCGRT	ppi	13
FCGRT	ALB	ppi	13
HLA-C	KIR2DS2	ppi	13
TFRC	ALB	ppi	13
TFRC	HFE	ppi	13
ARHGEF4	HLA-B	ppi	13
HLA-G	KIR2DL4	ppi	13
