multiplex	node	score
2	OMIM:178500	0.00034731422756867207
2	OMIM:125853	0.0003128092241342653
2	OMIM:215600	0.0002730134384573176
2	OMIM:613659	0.0002385250130103957
2	OMIM:104300	0.00023432372919059147
2	OMIM:211980	0.00023374333639800105
2	OMIM:168600	0.00019282926578458373
2	OMIM:601665	0.00018985794171794452
2	OMIM:601859	0.00018420657525837985
2	OMIM:608747	0.00014490022845444828
2	OMIM:171300	0.00014466899022182335
2	OMIM:203200	0.00014050412666528225
2	OMIM:619165	0.00013968425100640148
2	OMIM:274400	0.00013810054163038287
2	OMIM:265120	0.00013793836158404468
2	OMIM:261680	0.000137890786633415
2	OMIM:613330	0.00013748578339414569
2	OMIM:604117	0.00013745967662360847
2	OMIM:275120	0.0001373370750458813
2	OMIM:610476	0.0001356063410544027
2	OMIM:615726	0.00013560062251812818
2	OMIM:613102	0.00013555098743277928
2	OMIM:613073	0.00013540294874117906
2	OMIM:605407	0.0001351884244072786
2	OMIM:619226	0.00013507267936853395
2	OMIM:619073	0.00013506803180245728
2	OMIM:146800	0.0001346274769358827
2	OMIM:610706	0.00013451399404931395
2	OMIM:612376	0.00013450413410394672
2	OMIM:276600	0.00013416584980930943
2	OMIM:190330	0.00013406893661575134
2	OMIM:275100	0.00013390318398788785
2	OMIM:613038	0.0001336924648117923
2	OMIM:164280	0.00013356360447636087
2	OMIM:601455	0.00013326891202000503
2	OMIM:254210	0.0001331959196417974
2	OMIM:607921	0.000133074765069104
2	OMIM:615785	0.00013303991520526083
2	OMIM:193900	0.00013283741250655077
2	OMIM:182940	0.00013278475362344666
2	OMIM:612237	0.00013271641794768854
2	OMIM:615969	0.0001326935924699676
2	OMIM:619087	0.00013268648297614825
2	OMIM:237500	0.00013257937783409297
2	OMIM:113970	0.00013248998268868058
2	OMIM:615220	0.00013241131564235817
2	OMIM:616969	0.0001323371460485037
2	OMIM:618495	0.00013231993918836458
2	OMIM:617571	0.00013230484078441496
2	OMIM:192950	0.00013225567866258944
2	OMIM:615722	0.00013220176321129183
2	OMIM:229700	0.00013210735769110394
2	OMIM:601186	0.00013206132916148886
2	OMIM:618767	0.00013204146280440323
2	OMIM:612348	0.0001319161794239663
2	OMIM:601536	0.0001317134724456956
2	OMIM:619256	0.00013170101438561498
2	OMIM:300978	0.0001315909219368748
2	OMIM:616873	0.00013134669050079252
2	OMIM:613382	0.00013124147006901866
2	OMIM:612961	0.00013093066010747782
2	OMIM:201710	0.00013088387169389124
2	OMIM:614744	0.00013020381652199928
2	OMIM:214300	0.00012992397730530282
2	OMIM:233700	0.00012945302358127403
2	OMIM:143890	0.00012921724451677965
2	OMIM:615515	0.00012915655679640538
2	OMIM:616507	0.00012887584078669068
2	OMIM:233710	0.00012880420933109943
2	OMIM:614483	0.0001287212140955506
2	OMIM:259730	0.00012865034543097683
2	OMIM:615524	0.00012863701690728953
2	OMIM:604290	0.00012849765362855844
2	OMIM:201450	0.0001282548053521083
2	OMIM:610419	0.00012819972663146023
2	OMIM:265800	0.0001281560056759563
2	OMIM:116920	0.00012807683754097822
2	OMIM:614816	0.00012770536660989713
2	OMIM:114290	0.00012700447963470254
2	OMIM:148370	0.00012623776802416317
2	OMIM:613068	0.00012595192175577388
2	OMIM:618944	0.00012578896028587282
2	OMIM:245480	0.00012569105407811952
2	OMIM:116300	0.00012553073582973994
2	OMIM:259600	0.00012542088227722437
2	OMIM:612244	0.00012487641662757218
2	OMIM:600987	0.0001247787170827269
2	OMIM:146200	0.00012457481786050533
2	OMIM:617239	0.0001245180991279937
2	OMIM:613118	0.00012418881342123625
2	OMIM:256800	0.00012407861940929796
2	OMIM:615629	0.00012357342441246123
2	OMIM:614962	0.0001233399845791441
2	OMIM:612300	0.00012329387908399558
2	OMIM:610127	0.00012290450662535214
2	OMIM:242300	0.00012202569402172045
2	OMIM:113620	0.00012153222123059399
2	OMIM:277440	0.00012114513133479664
2	OMIM:613329	0.00012107473640788747
2	OMIM:191830	0.00012107307319992978
2	OMIM:226730	0.00012097272000783507
2	OMIM:270450	0.00012057203691832649
2	OMIM:615907	0.00012024461284599419
2	OMIM:608265	0.00011968533272714243
2	OMIM:614028	0.00011929526233045958
2	OMIM:304110	0.00011911246745859415
2	OMIM:614890	0.00011875931626264677
2	OMIM:105200	0.00011851506051673316
2	OMIM:618345	0.00011845493466053457
2	OMIM:615962	0.00011830298572719089
2	OMIM:616291	0.0001181866099402466
2	OMIM:616740	0.00011799615617019756
2	OMIM:619075	0.00011758929085313489
2	OMIM:615191	0.00011748538160186493
2	OMIM:618270	0.00011608952963083109
2	OMIM:612540	0.00011547395975016646
2	OMIM:615414	0.00011536935530614865
2	OMIM:114500	0.00010839772926641048
2	OMIM:145500	0.0001078433503569869
2	OMIM:601626	9.176001631309859e-05
2	OMIM:226600	8.516768710886829e-05
2	OMIM:103780	8.077640417090748e-05
2	OMIM:176807	8.004173025192986e-05
2	OMIM:167000	7.730084405527617e-05
2	OMIM:146110	7.672499426481866e-05
2	OMIM:605714	7.420225987110173e-05
2	OMIM:267430	7.176156296059522e-05
2	OMIM:167210	7.004432479055592e-05
2	OMIM:610913	6.96523754412459e-05
2	OMIM:250400	6.959474744170904e-05
2	OMIM:602111	6.940041923970554e-05
2	OMIM:203100	6.934039897081801e-05
2	OMIM:616069	6.928703449063877e-05
2	OMIM:619267	6.89024967882361e-05
2	OMIM:144700	6.87347165354433e-05
2	OMIM:227810	6.8613143410006e-05
