multiplex	node	score
2	GO:0072001	0.002118922154415073
2	GO:0001822	0.0018610652683140418
2	REAC:R-HSA-195721	0.0016919580074527213
2	REAC:R-HSA-157118	0.0011887162263594692
2	WP:WP5053	0.0006462634343780109
2	GO:0060993	0.0006394451172560027
2	REAC:R-HSA-8853659	0.00032969252703555623
2	REAC:R-HSA-2022377	0.00030563297465036694
2	WP:WP4823	0.00029624610233229613
2	REAC:R-HSA-5358351	0.00028785636470938695
2	PMC5748921-PMC6115658	0.0002749772524847586
2	WP:WP5052	0.00016574597703732937
2	WP:WP4830	0.00012281071436163088
