multiplex	node	score
2	OMIM:615524	3.206866122844341e-05
2	OMIM:231950	3.2059572737217725e-05
2	OMIM:613982	3.204537218171419e-05
2	OMIM:618223	3.204175808031544e-05
2	OMIM:616910	3.202527872755159e-05
2	OMIM:615722	3.2021423229167875e-05
2	OMIM:118400	3.201233119712292e-05
2	OMIM:612290	3.200466774407781e-05
2	OMIM:204870	3.200380370414663e-05
2	OMIM:614744	3.199847833087848e-05
2	OMIM:206500	3.199659061969695e-05
2	OMIM:615785	3.199610105812329e-05
2	OMIM:616357	3.19925292126519e-05
2	OMIM:614673	3.196171218606679e-05
2	OMIM:105830	3.195855980490747e-05
2	OMIM:616056	3.192033187834422e-05
2	OMIM:214300	3.190499081901917e-05
2	OMIM:259730	3.190325011324401e-05
2	OMIM:619071	3.189105763022691e-05
2	OMIM:617049	3.187253777488196e-05
2	OMIM:226400	3.187211051375146e-05
2	OMIM:203800	3.186302341579261e-05
2	OMIM:616977	3.1855652453691036e-05
2	OMIM:273395	3.184744692459696e-05
2	OMIM:610042	3.182306986588532e-05
2	OMIM:618535	3.182040830839767e-05
2	OMIM:235550	3.1808821981496145e-05
2	OMIM:612437	3.1799444093392483e-05
2	OMIM:619475	3.1778568895234184e-05
2	OMIM:615780	3.1776785139241025e-05
2	OMIM:618156	3.175864963654798e-05
2	OMIM:615707	3.1755793559579414e-05
2	OMIM:618868	3.174561787692236e-05
2	OMIM:193900	3.173558711504052e-05
2	OMIM:300558	3.173316754626208e-05
2	OMIM:619354	3.170033242283518e-05
2	OMIM:614152	3.169866484008949e-05
2	OMIM:618198	3.16938653506009e-05
2	OMIM:235510	3.167057893973188e-05
2	OMIM:618870	3.167012003989836e-05
2	OMIM:600987	3.1655136025059605e-05
2	OMIM:619141	3.1654906133153116e-05
2	OMIM:615411	3.164956589763532e-05
2	OMIM:606069	3.164812473810393e-05
2	OMIM:617392	3.1642685225307884e-05
2	OMIM:272300	3.1642373702082544e-05
2	OMIM:616969	3.163687646499682e-05
2	OMIM:617601	3.161659203936518e-05
2	OMIM:614582	3.161423356372779e-05
2	OMIM:618881	3.1605860376298485e-05
2	OMIM:617950	3.160401845144875e-05
2	OMIM:609981	3.1595793818457594e-05
2	OMIM:106300	3.1592478420176636e-05
2	OMIM:173650	3.158673446436353e-05
2	OMIM:615431	3.1585945365526235e-05
2	OMIM:606963	3.1555130694827795e-05
2	OMIM:618042	3.155333176510233e-05
2	OMIM:618357	3.1548111926524076e-05
2	OMIM:615841	3.150470288899871e-05
2	OMIM:617712	3.1475894127147836e-05
2	OMIM:616818	3.147574301289268e-05
2	OMIM:616171	3.146034573306897e-05
2	OMIM:614164	3.139368669585877e-05
2	OMIM:619319	3.1369316614121596e-05
2	OMIM:221770	3.136042369564823e-05
2	OMIM:617101	3.134902250491271e-05
2	OMIM:614055	3.1344507764503454e-05
2	OMIM:603284	3.132287447904561e-05
2	OMIM:619556	3.1318333043130435e-05
2	OMIM:613805	3.130995155098704e-05
2	OMIM:619374	3.129863943051098e-05
2	OMIM:177900	3.127095545719776e-05
2	OMIM:615401	3.1232597705488526e-05
2	OMIM:618850	3.121244769196818e-05
2	OMIM:619561	3.1206283959628515e-05
2	OMIM:618307	3.120556197806276e-05
2	OMIM:616738	3.1186277073611866e-05
2	OMIM:613477	3.116055445820579e-05
2	OMIM:617115	3.115564733017094e-05
