multiplex	node	score
1	PCNA	0.00022920703596545784
1	APP	0.00020902987493553286
1	TP53	0.000202711469692404
1	VCAM1	0.00020270569432462963
1	PIK3R1	0.00020106173894852066
1	HSP90AB1	0.00019800152707018205
1	SMAD3	0.0001931464999401914
1	FN1	0.00019181284439797507
1	EP300	0.0001918126040753129
1	ITGB1	0.00019137889300646573
1	CTNNB1	0.00018831303167388236
1	EGFR	0.0001859776878682703
1	ESR1	0.00018517671658694555
1	ERBB2	0.00018352653767278947
1	H2BC9	0.00018230762777353814
1	MAPK1	0.00018101697872506255
1	AKT1	0.0001807374058219683
1	HSPB1	0.00017957526628860205
1	ATXN1	0.00017892385709003292
1	CDK4	0.00017508830017395503
1	CREBBP	0.000174821094458127
1	H4C16	0.0001734991702089056
1	CDKN1A	0.00017160029129913523
1	MAPK3	0.00017107244001089925
1	CDK2	0.0001698673403161592
1	FOS	0.00016898428214412868
1	SMAD2	0.00016897088726030473
1	RXRA	0.00016796572111158799
1	CEP70	0.000167798687028127
1	SUMO1	0.00016748710418149193
1	FYN	0.00016734375347385075
1	SOD1	0.0001664395883340903
1	RB1	0.00016592435596825581
1	PTK2	0.00016566984763039867
1	CASP8	0.00016413495180956855
1	CREB3	0.00016410909429481256
1	DDIT4L	0.0001634878829266451
1	TK1	0.00016348640853482404
1	GSK3B	0.00016339044288020622
1	PTPN11	0.0001627679036569049
1	BRCA1	0.00016208358301488963
1	SMAD4	0.0001619432262075164
1	NCOA1	0.00016092159291149926
1	TNFAIP6	0.0001604754801681425
1	JUN	0.00016010276204266784
1	CYP26A1	0.0001598649981544112
1	DLG4	0.00015936993130581195
1	TRIM14	0.000158911992783588
1	VIM	0.00015838517669624234
1	CDC42	0.00015777134622276242
1	GBA1	0.0001573486694299205
1	GAPDH	0.0001569585513302696
1	ADRB2	0.00015674451940928734
1	OGFRL1	0.00015661231289170718
1	STAT1	0.00015618388637037768
1	GBP2	0.0001559251957853495
1	CRABP1	0.00015586399998111832
1	JPH3	0.0001558371909166757
1	HOXB4	0.00015583136727132874
1	HOXB8	0.00015583136727132874
1	RGS2	0.00015580233456013082
1	CDK1	0.00015576339864441498
1	NOTCH1	0.00015561039315652154
1	SDCBP	0.00015555002602128212
1	FGFR3	0.00015548248674459764
1	ABCG2	0.00015520126535989757
1	TUSC1	0.00015517497037885233
1	BMP6	0.0001550921392849547
1	PLEKHH1	0.0001549288698048973
1	CDH1	0.0001548310675681858
1	DPH5	0.00015480978117777254
1	HOXA1	0.00015480483506242725
1	SLC7A5	0.00015476796170109624
1	NPEPPS	0.00015471510270923658
